CODDPT;CODCAN;CODSUBCOM;CODBURVOT;NBRINS;%ABS/INS;%BLCNUL/VOT;%EXP/VOT;BC-DLF;BC-DVD;BC-DVG;BC-FG;BC-FN;BC-SOC;BC-UC;BC-UD;BC-UDI;BC-UG;BC-UMP
18;16;22;0001;303;0.38283828382838286;0.016042780748663103;0.983957219251337;0.0;0.0;0.07065217391304347;0.0;0.16847826086956522;0.17391304347826086;0.0;0.2554347826086957;0.0;0.0;0.0
18;2;23;0001;1019;0.38959764474975467;0.01607717041800643;0.9839228295819936;0.0;0.0;0.024509803921568627;0.0;0.07026143790849673;0.07026143790849673;0.0;0.024509803921568627;0.0;0.0;0.0
18;8;24;0001;85;0.27058823529411763;0.06451612903225806;0.9354838709677419;0.0;0.0;0.08620689655172414;0.0;0.15517241379310345;0.27586206896551724;0.0;0.15517241379310345;0.0;0.0;0.0
18;2;25;0001;522;0.4942528735632184;0.03787878787878788;0.9621212121212122;0.0;0.0;0.04330708661417323;0.0;0.1968503937007874;0.23228346456692914;0.0;0.11811023622047244;0.0;0.0;0.0
18;16;26;0001;721;0.43411927877947293;0.04656862745098039;0.9534313725490197;0.0;0.0;0.043701799485861184;0.0;0.14910025706940874;0.09511568123393316;0.0;0.07969151670951156;0.0;0.0;0.0
18;2;27;0001;455;0.37142857142857144;0.04195804195804196;0.958041958041958;0.0;0.0;0.0364963503649635;0.0;0.17153284671532848;0.15328467153284672;0.0;0.17883211678832117;0.0;0.0;0.0
18;11;28;0001;857;0.5134189031505251;0.05515587529976019;0.9448441247002398;0.0;0.0;0.025380710659898477;0.0;0.22588832487309646;0.3680203045685279;0.0;0.2233502538071066;0.0;0.0;0.0
18;9;29;0001;268;0.4552238805970149;0.08904109589041095;0.910958904109589;0.0;0.0;0.022556390977443608;0.0;0.20300751879699247;0.15789473684210525;0.0;0.2781954887218045;0.0;0.0;0.0
18;1;30;0001;944;0.475635593220339;0.06464646464646465;0.9353535353535354;0.0;0.0;0.008639308855291577;0.0;0.047516198704103674;0.017278617710583154;0.0;0.04535637149028078;0.0;0.0;0.0
18;10;31;0001;442;0.4683257918552036;0.08085106382978724;0.9191489361702128;0.0;0.0;0.06018518518518518;0.0;0.25;0.13425925925925927;0.0;0.2175925925925926;0.0;0.0;0.0
18;16;32;0001;1117;0.4691136974037601;0.03709949409780776;0.9629005059021922;0.0;0.0;0.008756567425569177;0.0;0.02626970227670753;0.0297723292469352;0.0;0.047285464098073555;0.0;0.0;0.0
18;6;33;0001;696;0.5272988505747126;0.0790273556231003;0.9209726443768997;0.0;0.0;0.1848184818481848;0.0;0.41254125412541254;0.2871287128712871;0.0;0.3564356435643564;0.0;0.0;0.0
18;6;33;0002;708;0.5225988700564972;0.08579881656804733;0.9142011834319527;0.0;0.0;0.022653721682847898;0.0;0.07119741100323625;0.07119741100323625;0.0;0.045307443365695796;0.0;0.0;0.0
18;6;33;0003;667;0.5667166416791605;0.10034602076124567;0.8996539792387543;0.0;0.0;0.07307692307692308;0.0;0.2846153846153846;0.2;0.0;0.12307692307692308;0.0;0.0;0.0
18;5;33;0004;814;0.5184275184275184;0.08163265306122448;0.9183673469387755;0.0;0.0;0.016666666666666666;0.0;0.11944444444444445;0.075;0.0;0.04722222222222222;0.0;0.0;0.0
18;5;33;0005;790;0.5417721518987342;0.0718232044198895;0.9281767955801105;0.0;0.0;0.005952380952380952;0.0;0.005952380952380952;0.023809523809523808;0.0;0.047619047619047616;0.0;0.0;0.0
18;5;33;0006;782;0.551150895140665;0.06552706552706553;0.9344729344729344;0.0;0.0;0.01524390243902439;0.0;0.054878048780487805;0.06097560975609756;0.0;0.12195121951219512;0.0;0.0;0.0
18;5;33;0007;789;0.5956907477820025;0.109717868338558;0.890282131661442;0.0;0.0;0.31338028169014087;0.0;0.3908450704225352;0.12323943661971831;0.0;0.10211267605633803;0.0;0.0;0.0
18;5;33;0008;785;0.5222929936305732;0.096;0.904;0.0;0.0;0.0943952802359882;0.0;0.21238938053097345;0.20943952802359883;0.0;0.26548672566371684;0.0;0.0;0.0
18;6;33;0009;740;0.6243243243243243;0.14388489208633093;0.8561151079136691;0.0;0.0;0.05042016806722689;0.0;0.14285714285714285;0.2184873949579832;0.0;0.3949579831932773;0.0;0.0;0.0
18;6;33;0010;643;0.5069984447900466;0.0946372239747634;0.9053627760252366;0.0;0.0;0.05574912891986063;0.0;0.08710801393728224;0.07665505226480836;0.0;0.06620209059233449;0.0;0.0;0.0
18;6;33;0011;696;0.5043103448275862;0.12173913043478261;0.8782608695652174;0.0;0.0;0.0462046204620462;0.0;0.132013201320132;0.10231023102310231;0.0;0.0891089108910891;0.0;0.0;0.0
18;6;33;0012;588;0.564625850340136;0.13671875;0.86328125;0.0;0.0;0.14479638009049775;0.0;0.2850678733031674;0.1583710407239819;0.0;0.1085972850678733;0.0;0.0;0.0
18;6;33;0013;100;0.5;0.14;0.86;0.0;0.0;0.3023255813953488;0.0;1.0930232558139534;0.8372093023255814;0.0;0.7441860465116279;0.0;0.0;0.0
18;6;33;0014;654;0.5626911314984709;0.10139860139860139;0.8986013986013986;0.0;0.0;0.019455252918287938;0.0;0.0933852140077821;0.11673151750972763;0.0;0.07782101167315175;0.0;0.0;0.0
18;6;33;0015;654;0.5749235474006116;0.09712230215827339;0.9028776978417267;0.0;0.0;0.08764940239043825;0.0;0.3665338645418327;0.3346613545816733;0.0;0.35856573705179284;0.0;0.0;0.0
18;6;33;0016;585;0.5333333333333333;0.08424908424908426;0.9157509157509157;0.0;0.0;0.084;0.0;0.348;0.36;0.0;0.264;0.0;0.0;0.0
18;6;33;0017;691;0.5050651230101303;0.11988304093567251;0.8801169590643275;0.0;0.0;0.013289036544850499;0.0;0.013289036544850499;0.013289036544850499;0.0;0.05647840531561462;0.0;0.0;0.0
18;6;33;0018;622;0.5064308681672026;0.14006514657980457;0.8599348534201955;0.0;0.0;0.0946969696969697;0.0;0.23106060606060605;0.3712121212121212;0.0;0.25757575757575757;0.0;0.0;0.0
18;6;33;0019;671;0.511177347242921;0.1524390243902439;0.8475609756097561;0.0;0.0;0.0539568345323741;0.0;0.19784172661870503;0.39568345323741005;0.0;0.17625899280575538;0.0;0.0;0.0
18;3;33;0020;761;0.5282522996057819;0.0807799442896936;0.9192200557103064;0.0;0.0;0.05454545454545454;0.0;0.2515151515151515;0.22121212121212122;0.0;0.1606060606060606;0.0;0.0;0.0
18;3;33;0021;771;0.5369649805447471;0.06162464985994398;0.938375350140056;0.0;0.0;0.16119402985074627;0.0;0.25970149253731345;0.3641791044776119;0.0;0.2;0.0;0.0;0.0
18;3;33;0022;760;0.7315789473684211;0.0784313725490196;0.9215686274509803;0.0;0.0;0.2393617021276596;0.0;0.3882978723404255;0.574468085106383;0.0;0.5797872340425532;0.0;0.0;0.0
18;3;33;0023;763;0.5583224115334207;0.0830860534124629;0.9169139465875371;0.0;0.0;0.09385113268608414;0.0;0.1715210355987055;0.23948220064724918;0.0;0.10355987055016182;0.0;0.0;0.0
18;3;33;0024;766;0.489556135770235;0.0741687979539642;0.9258312020460358;0.0;0.0;0.11602209944751381;0.0;0.19060773480662985;0.3397790055248619;0.0;0.20718232044198895;0.0;0.0;0.0
18;3;33;0025;792;0.4797979797979798;0.07766990291262135;0.9223300970873787;0.0;0.0;0.1368421052631579;0.0;0.21842105263157896;0.36578947368421055;0.0;0.23157894736842105;0.0;0.0;0.0
18;3;33;0026;686;0.5276967930029155;0.06481481481481481;0.9351851851851852;0.0;0.0;0.10561056105610561;0.0;0.30033003300330036;0.3927392739273927;0.0;0.45544554455445546;0.0;0.0;0.0
18;3;33;0027;754;0.5265251989389921;0.05322128851540616;0.9467787114845938;0.0;0.0;0.14497041420118342;0.0;0.17159763313609466;0.30177514792899407;0.0;0.2781065088757396;0.0;0.0;0.0
18;3;33;0028;756;0.4973544973544973;0.08421052631578947;0.9157894736842105;0.0;0.0;0.13218390804597702;0.0;0.1724137931034483;0.3045977011494253;0.0;0.3620689655172414;0.0;0.0;0.0
18;3;33;0029;765;0.515032679738562;0.08086253369272237;0.9191374663072777;0.0;0.0;0.17595307917888564;0.0;0.1436950146627566;0.4222873900293255;0.0;0.2785923753665689;0.0;0.0;0.0
18;3;33;0030;831;0.5547533092659447;0.06486486486486487;0.9351351351351351;0.0;0.0;0.18208092485549132;0.0;0.18497109826589594;0.3699421965317919;0.0;0.24855491329479767;0.0;0.0;0.0
18;3;33;0031;632;0.47468354430379744;0.05120481927710843;0.9487951807228916;0.0;0.0;0.16507936507936508;0.0;0.30158730158730157;0.3492063492063492;0.0;0.28253968253968254;0.0;0.0;0.0
18;3;33;0032;638;0.49059561128526646;0.036923076923076927;0.963076923076923;0.0;0.0;0.12140575079872204;0.0;0.19808306709265175;0.34185303514376997;0.0;0.3450479233226837;0.0;0.0;0.0
18;3;33;0033;708;0.6016949152542372;0.09219858156028368;0.9078014184397163;0.0;0.0;0.16015625;0.0;0.32421875;0.34375;0.0;0.39453125;0.0;0.0;0.0
18;6;33;0034;639;0.5477308294209703;0.10034602076124567;0.8996539792387543;0.0;0.0;0.13846153846153847;0.0;0.3038461538461538;0.2923076923076923;0.0;0.25;0.0;0.0;0.0
18;6;33;0035;481;0.5384615384615384;0.11261261261261261;0.8873873873873874;0.0;0.0;0.20304568527918782;0.0;0.41116751269035534;0.4873096446700508;0.0;0.4467005076142132;0.0;0.0;0.0
18;6;33;0036;458;0.5851528384279476;0.13157894736842105;0.868421052631579;0.0;0.0;0.3090909090909091;0.0;0.38181818181818183;0.8181818181818182;0.0;0.7696969696969697;0.0;0.0;0.0
18;3;33;0037;690;0.5028985507246376;0.11078717201166181;0.8892128279883382;0.0;0.0;0.21639344262295082;0.0;0.15737704918032788;0.33114754098360655;0.0;0.34098360655737703;0.0;0.0;0.0
18;3;33;0038;693;0.4213564213564214;0.06234413965087282;0.9376558603491272;0.0;0.11170212765957446;0.0;0.14095744680851063;0.0;0.22340425531914893;0.0;0.13829787234042554;0.0;0.0;0.0
18;3;33;0039;710;0.5056338028169014;0.09116809116809117;0.9088319088319088;0.0;0.11285266457680251;0.0;0.18181818181818182;0.0;0.28213166144200624;0.0;0.10344827586206896;0.0;0.0;0.0
18;6;33;0040;751;0.5619174434087882;0.0972644376899696;0.9027355623100304;0.0;0.12457912457912458;0.0;0.18181818181818182;0.0;0.3569023569023569;0.0;0.30976430976430974;0.0;0.0;0.0
18;6;33;0041;754;0.5769230769230769;0.09404388714733543;0.9059561128526645;0.0;0.10034602076124567;0.0;0.18685121107266436;0.0;0.3356401384083045;0.0;0.1384083044982699;0.0;0.0;0.0
18;4;33;0042;651;0.6036866359447005;0.10465116279069768;0.8953488372093024;0.0;0.15151515151515152;0.0;0.19480519480519481;0.0;0.3463203463203463;0.0;0.4025974025974026;0.0;0.0;0.0
18;4;33;0043;593;0.5986509274873525;0.08823529411764706;0.9117647058823529;0.0;0.2073732718894009;0.0;0.22580645161290322;0.0;0.5023041474654378;0.0;0.5668202764976958;0.0;0.0;0.0
18;4;33;0044;713;0.5301542776998598;0.1373134328358209;0.8626865671641791;0.0;0.18339100346020762;0.0;0.15916955017301038;0.0;0.29411764705882354;0.0;0.3356401384083045;0.0;0.0;0.0
18;4;33;0045;675;0.6281481481481481;0.12350597609561753;0.8764940239043825;0.0;0.14545454545454545;0.0;0.18181818181818182;0.0;0.34545454545454546;0.0;0.24545454545454545;0.0;0.0;0.0
18;4;33;0046;678;0.5766961651917404;0.11846689895470383;0.8815331010452961;0.0;0.1541501976284585;0.0;0.18181818181818182;0.0;0.2885375494071146;0.0;0.23715415019762845;0.0;0.0;0.0
18;4;33;0047;723;0.5172890733056709;0.0659025787965616;0.9340974212034384;0.0;0.09815950920245399;0.0;0.27607361963190186;0.0;0.1411042944785276;0.0;0.147239263803681;0.0;0.0;0.0
18;4;33;0048;726;0.5771349862258953;0.08469055374592833;0.9153094462540716;0.0;0.10320284697508897;0.0;0.4128113879003559;0.0;0.16725978647686832;0.0;0.12455516014234876;0.0;0.0;0.0
18;4;33;0049;682;0.6598240469208211;0.12931034482758622;0.8706896551724138;0.0;0.25742574257425743;0.0;0.25742574257425743;0.0;0.35148514851485146;0.0;0.43564356435643564;0.0;0.0;0.0
18;4;33;0050;683;0.6325036603221084;0.13147410358565736;0.8685258964143426;0.0;0.28440366972477066;0.0;0.3165137614678899;0.0;0.3761467889908257;0.0;0.28440366972477066;0.0;0.0;0.0
18;5;33;0051;812;0.5615763546798029;0.05056179775280899;0.949438202247191;0.0;0.16568047337278108;0.0;0.26627218934911245;0.0;0.1893491124260355;0.0;0.20414201183431951;0.0;0.0;0.0
18;5;33;0052;824;0.6565533980582524;0.0706713780918728;0.9293286219081273;0.0;0.17490494296577946;0.0;0.376425855513308;0.0;0.26996197718631176;0.0;0.17110266159695817;0.0;0.0;0.0
18;5;33;0053;814;0.7371007371007371;0.10747663551401869;0.8925233644859814;0.0;0.0;0.0;0.25654450261780104;0.2356020942408377;0.6282722513089005;0.0;0.7643979057591623;0.0;0.0;0.0
18;5;33;0054;811;0.5906288532675709;0.0963855421686747;0.9036144578313253;0.0;0.0;0.0;0.15666666666666668;0.3;0.30666666666666664;0.0;0.3566666666666667;0.0;0.0;0.0
18;5;33;0055;819;0.4713064713064713;0.057736720554272515;0.9422632794457275;0.0;0.0;0.0;0.18872549019607843;0.125;0.2426470588235294;0.0;0.24754901960784315;0.0;0.0;0.0
18;5;33;0056;610;0.7442622950819672;0.05128205128205128;0.9487179487179487;0.0;0.0;0.0;0.30405405405405406;0.43243243243243246;0.5472972972972973;0.0;0.6351351351351351;0.0;0.0;0.0
18;5;33;0057;662;0.6268882175226587;0.08097165991902834;0.9190283400809717;0.0;0.0;0.0;0.22026431718061673;0.28193832599118945;0.41409691629955947;0.0;0.5770925110132159;0.0;0.0;0.0
18;5;33;0058;654;0.5336391437308868;0.07868852459016394;0.921311475409836;0.0;0.0;0.0;0.13167259786476868;0.2526690391459075;0.4306049822064057;0.0;0.3879003558718861;0.0;0.0;0.0
18;4;33;0059;697;0.6556671449067432;0.1;0.9;0.0;0.0;0.0;0.22685185185185186;0.2916666666666667;0.4027777777777778;0.0;0.2962962962962963;0.0;0.0;0.0
18;4;33;0060;713;0.6325385694249649;0.13358778625954199;0.8664122137404581;0.0;0.0;0.0;0.15418502202643172;0.22466960352422907;0.29515418502202645;0.0;0.16740088105726872;0.0;0.0;0.0
18;4;33;0061;733;0.572987721691678;0.1597444089456869;0.8402555910543131;0.0;0.0;0.0;0.12167300380228137;0.21292775665399238;0.3650190114068441;0.0;0.44106463878326996;0.0;0.0;0.0
18;4;33;0062;714;0.5798319327731093;0.08333333333333333;0.9166666666666666;0.0;0.0;0.0;0.1709090909090909;0.33090909090909093;0.43636363636363634;0.0;0.5454545454545454;0.0;0.0;0.0
18;4;33;0063;731;0.5499316005471956;0.1519756838905775;0.8480243161094225;0.0;0.0;0.0;0.08960573476702509;0.1863799283154122;0.16845878136200718;0.0;0.08602150537634409;0.0;0.0;0.0
18;4;33;0064;706;0.5609065155807366;0.15806451612903225;0.8419354838709677;0.0;0.0;0.0;0.1417624521072797;0.17624521072796934;0.27586206896551724;0.0;0.27586206896551724;0.0;0.0;0.0
18;12;34;0001;257;0.43190661478599224;0.14383561643835616;0.8561643835616438;0.0;0.0;0.0;0.304;0.544;0.52;0.0;0.88;0.0;0.0;0.0
18;14;35;0001;621;0.47665056360708535;0.046153846153846156;0.9538461538461539;0.0;0.0;0.15161290322580645;0.0;0.0;0.2161290322580645;0.0;0.6096774193548387;0.0;0.0;0.0
18;11;36;0001;454;0.41629955947136565;0.04905660377358491;0.9509433962264151;0.0;0.0;0.11904761904761904;0.0;0.0;0.29365079365079366;0.0;0.8134920634920635;0.0;0.0;0.0
18;1;37;0001;896;0.47879464285714285;0.055674518201284794;0.9443254817987152;0.0;0.0;0.061224489795918366;0.0;0.0;0.16326530612244897;0.0;0.36507936507936506;0.0;0.0;0.0
18;12;38;0001;432;0.4351851851851852;0.06557377049180328;0.9344262295081968;0.0;0.0;0.25;0.0;0.0;0.35526315789473684;0.0;0.43859649122807015;0.0;0.0;0.0
18;16;39;0001;284;0.4014084507042254;0.041176470588235294;0.9588235294117647;0.0;0.0;0.34355828220858897;0.0;0.0;0.4171779141104294;0.0;1.0;0.0;0.0;0.0
18;9;40;0001;275;0.4509090909090909;0.046357615894039736;0.9536423841059603;0.0;0.0;0.2777777777777778;0.0;0.0;0.4861111111111111;0.0;1.3402777777777777;0.0;0.0;0.0
18;8;41;0001;155;0.4645161290322581;0.03614457831325301;0.963855421686747;0.0;0.0;0.35;0.0;0.0;0.6875;0.0;1.725;0.0;0.0;0.0
18;12;42;0001;266;0.47368421052631576;0.05;0.95;0.0;0.0;0.14285714285714285;0.0;0.0;0.12030075187969924;0.0;0.06015037593984962;0.0;0.0;0.0
18;8;43;0001;150;0.24666666666666667;0.035398230088495575;0.9646017699115044;0.0;0.0;0.4954128440366973;0.0;0.0;0.6238532110091743;0.0;1.238532110091743;0.0;0.0;0.0
18;11;44;0001;270;0.46296296296296297;0.07586206896551724;0.9241379310344827;0.0;0.0;0.373134328358209;0.0;0.0;0.6716417910447762;0.0;0.8283582089552238;0.0;0.0;0.0
18;9;45;0001;312;0.4230769230769231;0.08888888888888889;0.9111111111111111;0.0;0.0;0.2073170731707317;0.0;0.0;0.39634146341463417;0.0;0.9207317073170732;0.0;0.0;0.0
18;17;46;0001;126;0.35714285714285715;0.07407407407407407;0.9259259259259259;0.0;0.0;0.7466666666666667;0.0;0.0;1.3733333333333333;0.0;1.8933333333333333;0.0;0.0;0.0
18;1;47;0001;500;0.412;0.0782312925170068;0.9217687074829932;0.0;0.0;0.12177121771217712;0.0;0.0;0.3025830258302583;0.0;0.5498154981549815;0.0;0.0;0.0
18;10;48;0001;305;0.5573770491803278;0.014814814814814815;0.9851851851851852;0.0;0.0;0.48872180451127817;0.0;0.0;0.6616541353383458;0.0;0.9398496240601504;0.0;0.0;0.0
18;2;49;0001;375;0.37333333333333335;0.03404255319148936;0.9659574468085106;0.0;0.0;0.14977973568281938;0.0;0.0;0.32158590308370044;0.0;0.6740088105726872;0.0;0.0;0.0
18;13;50;0001;1043;0.4784276126558006;0.03125;0.96875;0.0;0.0;0.07020872865275142;0.0;0.0;0.1252371916508539;0.0;0.17836812144212524;0.0;0.0;0.0
18;13;50;0002;937;0.4813233724653148;0.04938271604938271;0.9506172839506173;0.0;0.0;0.07142857142857142;0.0;0.0;0.12554112554112554;0.0;0.16017316017316016;0.0;0.0;0.0
18;13;50;0003;942;0.4681528662420382;0.0658682634730539;0.9341317365269461;0.0;0.0;0.10256410256410256;0.0;0.0;0.16025641025641027;0.0;0.3717948717948718;0.0;0.0;0.0
18;14;51;0001;143;0.3776223776223776;0.033707865168539325;0.9662921348314607;0.0;0.0;0.4883720930232558;0.0;0.0;0.9186046511627907;0.0;1.9534883720930232;0.0;0.0;0.0
18;9;52;0001;623;0.3996789727126806;0.0481283422459893;0.9518716577540107;0.0;0.0;0.0;0.3061797752808989;0.30337078651685395;0.10674157303370786;0.0;0.20224719101123595;0.0;0.0;0.0
18;9;52;0002;255;0.4549019607843137;0.02158273381294964;0.9784172661870504;0.0;0.0;0.0;0.5367647058823529;0.7058823529411765;0.29411764705882354;0.0;0.7352941176470589;0.0;0.0;0.0
18;2;53;0001;257;0.5019455252918288;0.0390625;0.9609375;0.0;0.0;0.0;0.0975609756097561;0.17073170731707318;0.032520325203252036;0.0;0.23577235772357724;0.0;0.0;0.0
18;10;54;0001;189;0.37566137566137564;0.05084745762711865;0.9491525423728814;0.0;0.0;0.0;0.9821428571428571;0.5535714285714286;0.21428571428571427;0.0;0.5178571428571429;0.0;0.0;0.0
18;7;55;0001;717;0.5188284518828452;0.05217391304347826;0.9478260869565217;0.0;0.0;0.0;0.1559633027522936;0.11314984709480122;0.06422018348623854;0.0;0.12538226299694188;0.0;0.0;0.0
18;2;56;0001;216;0.44907407407407407;0.025210084033613446;0.9747899159663865;0.0;0.0;0.0;0.6120689655172413;0.49137931034482757;0.2672413793103448;0.0;0.5344827586206896;0.0;0.0;0.0
18;8;57;0001;683;0.43484626647144947;0.046632124352331605;0.9533678756476683;0.0;0.0;0.0;0.19293478260869565;0.18478260869565216;0.11684782608695653;0.0;0.08423913043478261;0.0;0.0;0.0
18;8;57;0002;742;0.4555256064690027;0.07425742574257425;0.9257425742574258;0.0;0.0;0.0;0.19518716577540107;0.1497326203208556;0.1497326203208556;0.0;0.0962566844919786;0.0;0.0;0.0
18;17;58;0001;568;0.5052816901408451;0.05338078291814947;0.9466192170818505;0.0;0.0;0.0;0.09774436090225563;0.13909774436090225;0.041353383458646614;0.0;0.09022556390977443;0.0;0.0;0.0
18;17;58;0002;549;0.4936247723132969;0.07553956834532374;0.9244604316546763;0.0;0.0;0.0;0.08171206225680934;0.13618677042801555;0.09727626459143969;0.0;0.05058365758754864;0.0;0.0;0.0
18;8;59;0001;786;0.4211195928753181;0.05934065934065934;0.9406593406593406;0.0;0.0;0.0;0.056074766355140186;0.14719626168224298;0.0514018691588785;0.0;0.10046728971962617;0.0;0.0;0.0
18;9;60;0001;40;0.425;0.0;1.0;0.0;0.0;0.0;6.6521739130434785;4.434782608695652;3.130434782608696;0.0;7.3478260869565215;0.0;0.0;0.0
18;2;61;0001;85;0.5058823529411764;0.07142857142857142;0.9285714285714286;0.0;0.0;0.0;2.9743589743589745;2.3333333333333335;1.3333333333333333;0.0;3.5641025641025643;0.0;0.0;0.0
18;10;62;0001;234;0.49572649572649574;0.0423728813559322;0.9576271186440678;0.0;0.0;0.0;0.9911504424778761;0.8495575221238938;0.7522123893805309;0.0;1.6106194690265487;0.0;0.0;0.0
18;17;63;0001;139;0.4028776978417266;0.10843373493975904;0.891566265060241;0.0;0.0;0.0;1.6756756756756757;1.0;0.7567567567567568;0.0;1.8243243243243243;0.0;0.0;0.0
18;11;64;0001;166;0.40963855421686746;0.04081632653061224;0.9591836734693877;0.0;0.0;0.0;1.127659574468085;0.8936170212765957;0.3404255319148936;0.0;1.4893617021276595;0.0;0.0;0.0
18;8;65;0001;558;0.4390681003584229;0.0926517571884984;0.9073482428115016;0.0;0.0;0.0;0.045774647887323945;0.03169014084507042;0.0880281690140845;0.0;0.07746478873239436;0.0;0.0;0.0
