;BC-FN;BC-UD;BC-SOC;BC-UDI;BC-UG;BC-FG;Abstentions;BlancsNuls
229;0.17957351290684623;0.26823793490460157;0.0;0.0;0.0;0.0;0.500561167227834;0.051627384960718295
230;0.1326676176890157;0.25677603423680456;0.0;0.0;0.0;0.0;0.5563480741797432;0.05420827389443652
231;0.18411552346570398;0.0;0.0;0.2743682310469314;0.0;0.0;0.44945848375451264;0.09205776173285199
232;0.19767441860465115;0.06589147286821706;0.20930232558139536;0.0;0.0;0.0;0.5232558139534884;0.003875968992248062
233;0.17391304347826086;0.27053140096618356;0.1111111111111111;0.0;0.0;0.0;0.43719806763285024;0.007246376811594203
234;0.17445482866043613;0.2336448598130841;0.12461059190031153;0.0;0.0;0.0;0.4454828660436137;0.021806853582554516
235;0.1696969696969697;0.24646464646464647;0.1414141414141414;0.0;0.0;0.0;0.41414141414141414;0.028282828282828285
236;0.16216216216216217;0.14864864864864866;0.16554054054054054;0.0;0.0;0.0;0.47635135135135137;0.0472972972972973
237;0.21951219512195122;0.3024390243902439;0.0;0.0;0.0;0.0;0.45365853658536587;0.024390243902439025
238;0.1379980563654033;0.2954324586977648;0.0;0.0;0.0;0.0;0.49173955296404276;0.07482993197278912
239;0.16433239962651727;0.2605042016806723;0.0;0.0;0.0;0.0;0.5200746965452848;0.055088702147525676
240;0.16075156576200417;0.302713987473904;0.0;0.0;0.0;0.0;0.4613778705636743;0.07515657620041753
241;0.2527075812274368;0.0;0.0;0.0;0.0;0.22202166064981949;0.4657039711191336;0.05956678700361011
242;0.1650485436893204;0.39158576051779936;0.0;0.0;0.0;0.0;0.4077669902912621;0.03559870550161812
243;0.29896907216494845;0.20618556701030927;0.0;0.0;0.0;0.0;0.36082474226804123;0.13402061855670103
244;0.15966386554621848;0.3319327731092437;0.0;0.0;0.0;0.0;0.41596638655462187;0.09243697478991597
245;0.2261904761904762;0.18452380952380953;0.1488095238095238;0.0;0.0;0.0;0.4166666666666667;0.023809523809523808
246;0.24719101123595505;0.23595505617977527;0.0;0.0;0.0;0.0;0.39325842696629215;0.12359550561797752
247;0.08483290488431877;0.2647814910025707;0.0;0.0;0.0;0.0;0.4755784061696658;0.17480719794344474
248;0.0;0.14775160599571735;0.0;0.0;0.0;0.26552462526766596;0.5160599571734475;0.07066381156316917
249;0.125;0.18478260869565216;0.1793478260869565;0.0;0.0;0.0;0.4945652173913043;0.016304347826086956
250;0.19074333800841514;0.2861150070126227;0.0;0.0;0.0;0.0;0.4642356241234222;0.05890603085553997
251;0.16830708661417323;0.16043307086614172;0.22145669291338582;0.0;0.0;0.0;0.42618110236220474;0.023622047244094488
252;0.20361990950226244;0.3212669683257919;0.0;0.0;0.0;0.0;0.4343891402714932;0.04072398190045249
253;0.12560386473429952;0.42028985507246375;0.0;0.0;0.0;0.0;0.3285024154589372;0.12560386473429952
254;0.10245901639344263;0.4959016393442623;0.0;0.0;0.0;0.0;0.35655737704918034;0.045081967213114756
255;0.25862068965517243;0.41379310344827586;0.0;0.0;0.0;0.0;0.25;0.07758620689655173
256;0.19230769230769232;0.23274161735700197;0.0;0.0;0.0;0.0;0.5029585798816568;0.07199211045364892
257;0.10882352941176471;0.3205882352941177;0.18823529411764706;0.0;0.0;0.0;0.36764705882352944;0.014705882352941176
258;0.29310344827586204;0.0;0.0;0.0;0.0;0.25862068965517243;0.35344827586206895;0.09482758620689655
259;0.167420814479638;0.14027149321266968;0.3393665158371041;0.0;0.0;0.0;0.3393665158371041;0.013574660633484163
260;0.2391304347826087;0.0;0.0;0.20652173913043478;0.0;0.0;0.41304347826086957;0.14130434782608695
261;0.238013698630137;0.3099315068493151;0.0;0.0;0.0;0.0;0.4143835616438356;0.03767123287671233
262;0.233502538071066;0.0;0.0;0.2131979695431472;0.0;0.0;0.4720812182741117;0.08121827411167512
263;0.19801980198019803;0.0;0.0;0.2761276127612761;0.0;0.0;0.43564356435643564;0.09020902090209021
264;0.17424242424242425;0.0;0.0;0.24393939393939393;0.0;0.0;0.4893939393939394;0.09242424242424242
265;0.2570093457943925;0.26635514018691586;0.0;0.0;0.0;0.0;0.40654205607476634;0.07009345794392523
266;0.17763157894736842;0.1513157894736842;0.2565789473684211;0.0;0.0;0.0;0.32894736842105265;0.08552631578947369
267;0.18003913894324852;0.1232876712328767;0.1898238747553816;0.0;0.0;0.0;0.4911937377690802;0.015655577299412915
