CODDPT;CODCAN;CODSUBCOM;CODBURVOT;BC-FG;BC-FN;BC-SOC;BC-UD;BC-UDI;BC-UG
18;3;33;0024;0.0;0.0;0.5964391691394659;0.29673590504451036;0.0;0.0
18;3;33;0025;0.0;0.0;0.6035502958579881;0.39349112426035504;0.0;0.0
18;3;33;0026;0.0;0.0;0.5146579804560261;0.5863192182410424;0.0;0.0
18;3;33;0027;0.0;0.0;0.5308219178082192;0.5205479452054794;0.0;0.0
18;3;33;0028;0.0;0.0;0.37317784256559766;0.478134110787172;0.0;0.0
18;3;33;0029;0.0;0.0;0.6422018348623854;0.40672782874617736;0.0;0.0
18;3;33;0030;0.0;0.0;0.6246153846153846;0.38153846153846155;0.0;0.0
18;3;33;0031;0.0;0.0;0.5454545454545454;0.47335423197492166;0.0;0.0
18;3;33;0032;0.0;0.0;0.479020979020979;0.6363636363636364;0.0;0.0
18;3;33;0033;0.0;0.0;0.5368852459016393;0.6352459016393442;0.0;0.0
18;6;33;0034;0.0;0.0;0.4959016393442623;0.5040983606557377;0.0;0.0
18;6;33;0035;0.0;0.0;0.7236180904522613;0.7638190954773869;0.0;0.0
18;6;33;0036;0.0;0.0;1.1358024691358024;1.0432098765432098;0.0;0.0
18;3;33;0037;0.0;0.0;0.5912162162162162;0.4560810810810811;0.0;0.0
18;3;33;0038;0.0;0.0;0.4164305949008499;0.26345609065155806;0.0;0.0
18;3;33;0039;0.0;0.0;0.38387096774193546;0.2129032258064516;0.0;0.0
18;6;33;0040;0.0;0.0;0.471875;0.4125;0.0;0.0
18;6;33;0041;0.0;0.0;0.4666666666666667;0.22666666666666666;0.0;0.0
18;4;33;0042;0.0;0.0;0.5291666666666667;0.5291666666666667;0.0;0.0
18;4;33;0043;0.0;0.0;0.8324324324324325;0.9513513513513514;0.0;0.0
18;4;33;0044;0.0;0.0;0.4381625441696113;0.5618374558303887;0.0;0.0
18;4;33;0045;0.0;0.0;0.5192307692307693;0.5048076923076923;0.0;0.0
18;4;33;0046;0.0;0.0;0.5196850393700787;0.4015748031496063;0.0;0.0
18;4;33;0047;0.0;0.0;0.3393939393939394;0.24545454545454545;0.0;0.0
18;4;33;0048;0.0;0.0;0.43462897526501765;0.27208480565371024;0.0;0.0
18;4;33;0049;0.0;0.0;0.5446009389671361;0.6901408450704225;0.0;0.0
18;4;33;0050;0.0;0.0;0.6666666666666666;0.45726495726495725;0.0;0.0
18;5;33;0051;0.0;0.0;0.47112462006079026;0.3465045592705167;0.0;0.0
18;5;33;0052;0.0;0.0;0.6220472440944882;0.33858267716535434;0.0;0.0
18;5;33;0053;0.0;0.0;0.925531914893617;0.9680851063829787;0.0;0.0
18;5;33;0054;0.0;0.0;0.46579804560260585;0.501628664495114;0.0;0.0
18;5;33;0055;0.0;0.0;0.4738219895287958;0.39528795811518325;0.0;0.0
18;5;33;0056;0.0;0.0;1.0681818181818181;0.946969696969697;0.0;0.0
18;5;33;0057;0.0;0.0;0.6751054852320675;0.7172995780590717;0.0;0.0
18;5;33;0058;0.0;0.0;0.7171314741035857;0.5936254980079682;0.0;0.0
18;4;33;0059;0.0;0.0;0.7512953367875648;0.5647668393782384;0.0;0.0
18;4;33;0060;0.0;0.0;0.66;0.28;0.0;0.0
18;4;33;0061;0.0;0.0;0.5665399239543726;0.6007604562737643;0.0;0.0
18;4;33;0062;0.0;0.0;0.6425855513307985;0.8098859315589354;0.0;0.0
18;4;33;0063;0.0;0.0;0.34572490706319703;0.1449814126394052;0.0;0.0
18;4;33;0064;0.0;0.0;0.5737704918032787;0.3975409836065574;0.0;0.0
18;12;34;0001;0.0;0.0;0.875;1.2166666666666666;0.0;0.0
18;14;35;0001;0.0;0.0;0.3;0.6129032258064516;0.0;0.0
18;11;36;0001;0.0;0.0;0.430622009569378;1.1148325358851674;0.0;0.0
18;1;37;0001;0.0;0.0;0.20815450643776823;0.3948497854077253;0.0;0.0
18;12;38;0001;0.0;0.0;0.4930875576036866;0.5898617511520737;0.0;0.0
18;16;39;0001;0.0;0.0;0.68125;1.08125;0.0;0.0
18;9;40;0001;0.0;0.0;0.676056338028169;1.380281690140845;0.0;0.0
18;8;41;0001;0.0;0.0;1.0375;1.975;0.0;0.0
18;12;42;0001;0.0;0.0;0.22900763358778625;0.0916030534351145;0.0;0.0
18;8;43;0001;0.0;0.0;1.3043478260869565;1.7826086956521738;0.0;0.0
18;11;44;0001;0.0;0.0;1.0080645161290323;1.0161290322580645;0.0;0.0
18;9;45;0001;0.0;0.0;0.6466666666666666;0.98;0.0;0.0
18;17;46;0001;0.0;0.0;2.4126984126984126;2.4761904761904763;0.0;0.0
18;1;47;0001;0.0;0.0;0.4226415094339623;0.5811320754716981;0.0;0.0
18;10;48;0001;0.0;0.0;1.0;1.0268456375838926;0.0;0.0
18;2;49;0001;0.0;0.0;0.34854771784232363;0.6639004149377593;0.0;0.0
18;13;50;0001;0.0;0.0;0.1593959731543624;0.174496644295302;0.0;0.0
18;13;50;0002;0.0;0.0;0.15060240963855423;0.1746987951807229;0.0;0.0
18;13;50;0003;0.0;0.0;0.242914979757085;0.4048582995951417;0.0;0.0
18;14;51;0001;0.0;0.0;1.547945205479452;2.5616438356164384;0.0;0.0
18;9;52;0001;0.521613832853026;0.0;0.0;0.4322766570605187;0.0;0.0
18;9;52;0002;0.9186991869918699;0.0;0.0;1.3821138211382114;0.0;0.0
18;2;53;0001;0.15748031496062992;0.0;0.0;0.4015748031496063;0.0;0.0
18;10;54;0001;1.3846153846153846;0.0;0.0;0.8290598290598291;0.0;0.0
18;7;55;0001;0.24773413897280966;0.0;0.0;0.21450151057401812;0.0;0.0
18;2;56;0001;0.9916666666666667;0.0;0.0;0.9;0.0;0.0
18;8;57;0001;0.4189189189189189;0.0;0.0;0.23310810810810811;0.0;0.0
18;8;57;0002;0.3888888888888889;0.0;0.0;0.21929824561403508;0.0;0.0
18;17;58;0001;0.15918367346938775;0.0;0.0;0.18775510204081633;0.0;0.0
18;17;58;0002;0.20642201834862386;0.0;0.0;0.18807339449541285;0.0;0.0
18;8;59;0001;0.13043478260869565;0.0;0.0;0.1918158567774936;0.0;0.0
18;9;60;0001;14.352941176470589;0.0;0.0;14.941176470588236;0.0;0.0
18;2;61;0001;4.815789473684211;0.0;0.0;6.447368421052632;0.0;0.0
18;10;62;0001;1.7636363636363637;0.0;0.0;2.6636363636363636;0.0;0.0
18;17;63;0001;3.1818181818181817;0.0;0.0;4.345454545454546;0.0;0.0
18;11;64;0001;1.9878048780487805;0.0;0.0;2.682926829268293;0.0;0.0
18;8;65;0001;0.1171875;0.0;0.0;0.11328125;0.0;0.0
18;7;66;0001;0.0353356890459364;0.0;0.0;0.07773851590106007;0.0;0.0
18;7;66;0002;1.7887323943661972;0.0;0.0;2.676056338028169;0.0;0.0
18;1;67;0001;0.24232081911262798;0.0;0.0;0.27986348122866894;0.0;0.0
18;9;68;0001;0.0;1.1363636363636365;0.0;2.090909090909091;0.0;0.0
18;12;69;0001;0.0;0.23376623376623376;0.0;0.5454545454545454;0.0;0.0
18;16;70;0001;0.0;0.1694915254237288;0.0;0.6186440677966102;0.0;0.0
18;9;71;0001;0.0;1.0588235294117647;0.0;2.588235294117647;0.0;0.0
18;10;72;0001;0.0;0.3333333333333333;0.0;0.38738738738738737;0.0;0.0
18;17;73;0001;0.0;0.36046511627906974;0.0;0.7093023255813954;0.0;0.0
18;16;74;0001;0.0;1.2903225806451613;0.0;1.89247311827957;0.0;0.0
18;10;75;0001;0.0;0.2826086956521739;0.0;0.5434782608695652;0.0;0.0
18;9;76;0001;0.0;0.5813953488372093;0.0;1.691860465116279;0.0;0.0
18;2;77;0001;0.0;0.7375886524822695;0.0;1.0780141843971631;0.0;0.0
18;17;78;0001;0.0;3.026315789473684;0.0;4.921052631578948;0.0;0.0
18;16;79;0001;0.0;0.3472803347280335;0.0;0.4811715481171548;0.0;0.0
18;10;80;0001;0.0;0.3188405797101449;0.0;0.5362318840579711;0.0;0.0
18;2;81;0001;0.0;0.5616438356164384;0.0;0.589041095890411;0.0;0.0
18;10;82;0001;0.0;0.09147609147609148;0.0;0.079002079002079;0.0;0.0
18;8;83;0001;0.0;0.46357615894039733;0.0;0.5728476821192053;0.0;0.0
18;16;84;0001;0.0;1.1578947368421053;0.0;2.0736842105263156;0.0;0.0
18;19;85;0001;0.0;0.49019607843137253;0.0;0.8333333333333334;0.0;0.0
18;12;86;0001;0.0;0.17256637168141592;0.0;0.29646017699115046;0.0;0.0
18;9;87;0001;0.0;0.06016597510373444;0.0;0.04149377593360996;0.0;0.0
18;9;87;0002;0.0;0.08207343412526998;0.0;0.17062634989200864;0.0;0.0
18;9;87;0003;0.0;0.06277056277056277;0.0;0.170995670995671;0.0;0.0
18;1;88;0001;0.0;0.7962962962962963;0.0;1.3148148148148149;0.0;0.0
18;8;89;0001;0.0;0.23232323232323232;0.0;0.30303030303030304;0.0;0.0
18;2;90;0001;0.0;0.20994475138121546;0.0;0.3314917127071823;0.0;0.0
18;12;91;0001;0.0;0.620253164556962;0.0;0.7721518987341772;0.0;0.0
18;2;92;0001;0.0;0.044444444444444446;0.0;0.04722222222222222;0.0;0.0
18;8;93;0001;0.0;0.9830508474576272;0.0;2.7796610169491527;0.0;0.0
18;16;94;0001;0.0;0.7278481012658228;0.0;0.8544303797468354;0.0;0.0
18;10;95;0001;0.0;0.25;0.0;0.875;0.0;0.0
18;11;96;0001;0.0;0.14915254237288136;0.0;0.1864406779661017;0.0;0.0
18;11;96;0002;0.0;0.3070539419087137;0.0;0.27800829875518673;0.0;0.0
18;15;97;0001;0.0;0.0811965811965812;0.0;0.16025641025641027;0.0;0.0
18;15;97;0002;0.0;0.21173469387755103;0.0;0.2066326530612245;0.0;0.0
18;16;98;0001;0.0;0.30158730158730157;0.0;0.5079365079365079;0.0;0.0
18;2;99;0001;0.0;0.6129032258064516;0.0;1.5053763440860215;0.0;0.0
18;19;100;0001;0.0;0.24324324324324326;0.0;0.22822822822822822;0.0;0.0
18;10;101;0001;0.0;0.4155844155844156;0.0;0.7597402597402597;0.0;0.0
18;9;102;0001;0.0;0.7264150943396226;0.0;1.169811320754717;0.0;0.0
18;19;103;0001;0.0;0.02413793103448276;0.0;0.027586206896551724;0.0;0.0
18;2;104;0001;0.0;0.4861111111111111;0.0;0.8611111111111112;0.0;0.0
18;2;105;0001;0.0;0.3680555555555556;0.0;0.5486111111111112;0.0;0.0
18;2;105;0002;0.0;0.8518518518518519;0.0;1.2592592592592593;0.0;0.0
18;9;106;0001;0.0;0.5517241379310345;0.0;0.9655172413793104;0.0;0.0
18;12;107;0001;0.0;0.8461538461538461;0.0;1.3384615384615384;0.0;0.0
18;10;108;0001;0.0;0.11467889908256881;0.0;0.11467889908256881;0.0;0.0
18;10;108;0002;0.0;0.14601769911504425;0.0;0.36578171091445427;0.0;0.0
18;14;109;0001;0.0;0.05573248407643312;0.0;0.14012738853503184;0.0;0.0
18;14;109;0002;0.0;0.10752688172043011;0.0;0.07526881720430108;0.0;0.0
18;2;110;0001;0.0;0.014634146341463415;0.0;0.03902439024390244;0.0;0.0
18;14;111;0001;0.0;0.02857142857142857;0.0;0.21428571428571427;0.0;0.0
18;8;112;0001;0.0;0.47023809523809523;0.0;0.5535714285714286;0.0;0.0
18;10;113;0001;0.0;1.676056338028169;0.0;5.112676056338028;0.0;0.0
18;8;114;0001;0.0;1.3658536585365855;0.0;4.280487804878049;0.0;0.0
18;1;115;0001;0.0;0.5074626865671642;0.0;1.2164179104477613;0.0;0.0
18;16;116;0001;0.0;0.3493150684931507;0.0;0.3767123287671233;0.0;0.0
18;16;117;0001;0.0;0.19246861924686193;0.0;0.17154811715481172;0.0;0.0
18;10;118;0001;0.0;0.025830258302583026;0.0;0.06088560885608856;0.0;0.0
18;2;119;0001;0.0;1.2753623188405796;0.0;1.2173913043478262;0.0;0.0
18;2;120;0001;0.0;0.25862068965517243;0.0;0.40804597701149425;0.0;0.0
18;2;120;0002;0.0;0.3125;0.0;0.5;0.0;0.0
18;9;121;0001;0.0;1.1702127659574468;0.0;1.2127659574468086;0.0;0.0
18;17;122;0001;0.0;0.15625;0.0;0.234375;0.0;0.0
18;2;123;0001;0.0;0.5625;0.0;1.4375;0.0;0.0
18;11;124;0001;0.0;0.1793103448275862;0.0;0.2896551724137931;0.0;0.0
18;16;125;0001;0.0;0.05426356589147287;0.0;0.07751937984496124;0.0;0.0
18;17;126;0001;0.0;0.02178649237472767;0.0;0.054466230936819175;0.0;0.0
18;8;127;0001;0.0;0.1597444089456869;0.0;0.2715654952076677;0.0;0.0
18;8;127;0002;0.0;0.23452768729641693;0.0;0.46254071661237783;0.0;0.0
18;11;128;0001;0.0;1.9636363636363636;0.0;2.963636363636364;0.0;0.0
18;17;129;0001;0.0;3.25;0.0;3.9583333333333335;0.0;0.0
18;8;130;0001;0.0;1.711111111111111;0.0;2.2222222222222223;0.0;0.0
18;10;131;0001;0.0;4.235294117647059;0.0;6.882352941176471;0.0;0.0
18;2;132;0001;0.0;0.43023255813953487;0.0;0.3488372093023256;0.0;0.0
18;7;133;0001;0.0;0.10424710424710425;0.0;0.20463320463320464;0.0;0.0
18;7;133;0002;0.0;0.0457516339869281;0.0;0.08496732026143791;0.0;0.0
18;11;134;0001;0.0;0.02564102564102564;0.01282051282051282;0.14957264957264957;0.0;0.0
18;8;135;0001;0.0;0.7641509433962265;0.9716981132075472;0.5377358490566038;0.0;0.0
18;12;136;0001;0.0;0.43636363636363634;0.5181818181818182;0.4;0.0;0.0
18;7;137;0001;0.0;0.18502202643171806;0.13215859030837004;0.19823788546255505;0.0;0.0
18;13;138;0001;0.0;0.055201698513800426;0.09341825902335456;0.08492569002123142;0.0;0.0
18;13;138;0002;0.0;0.14285714285714285;0.0862533692722372;0.07008086253369272;0.0;0.0
18;2;139;0001;0.0;0.5311355311355311;0.5604395604395604;0.4249084249084249;0.0;0.0
18;11;140;0001;0.0;0.04483430799220273;0.03508771929824561;0.05458089668615984;0.0;0.0
18;11;141;0001;0.0;0.21891891891891893;0.3108108108108108;0.7702702702702703;0.0;0.0
18;11;141;0002;0.0;0.10631229235880399;0.0664451827242525;0.0664451827242525;0.0;0.0
18;11;141;0003;0.0;0.09455587392550144;0.18911174785100288;0.15759312320916904;0.0;0.0
18;11;141;0004;0.0;0.3593429158110883;0.486652977412731;0.49691991786447637;0.0;0.0
18;11;141;0005;0.0;0.5213032581453634;0.7268170426065163;0.45112781954887216;0.0;0.0
18;11;141;0006;0.0;0.09157509157509157;0.09523809523809523;0.07326007326007326;0.0;0.0
18;12;142;0001;0.0;0.6692913385826772;0.9133858267716536;0.5511811023622047;0.0;0.0
18;10;143;0001;0.0;0.02459016393442623;0.040983606557377046;0.07377049180327869;0.0;0.0
18;16;144;0001;0.0;0.2217391304347826;0.23478260869565218;0.07391304347826087;0.0;0.0
18;15;145;0001;0.0;0.1111111111111111;0.07309941520467836;0.09064327485380116;0.0;0.0
18;15;145;0002;0.0;0.6195652173913043;0.8152173913043478;0.5905797101449275;0.0;0.0
18;16;146;0001;0.0;0.6524822695035462;0.6879432624113475;0.44680851063829785;0.0;0.0
18;1;147;0001;0.0;0.1588785046728972;0.2336448598130841;0.2336448598130841;0.0;0.0
18;11;148;0001;0.0;0.03587443946188341;0.006726457399103139;0.042600896860986545;0.0;0.0
18;11;148;0002;0.0;0.16703296703296702;0.4087912087912088;0.07252747252747253;0.0;0.0
18;1;149;0001;0.0;0.4594594594594595;0.0;1.027027027027027;0.0;0.0
18;19;150;0001;0.0;0.44106463878326996;0.0;0.9125475285171103;0.0;0.0
18;14;151;0001;0.0;0.3953488372093023;0.0;0.8197674418604651;0.0;0.0
18;8;152;0001;0.0;1.0408163265306123;0.0;1.489795918367347;0.0;0.0
18;8;153;0001;0.0;0.21367521367521367;0.0;0.48717948717948717;0.0;0.0
18;10;154;0001;0.0;1.4680851063829787;0.0;1.6702127659574468;0.0;0.0
18;9;155;0001;0.0;0.563953488372093;0.0;0.8372093023255814;0.0;0.0
18;14;156;0001;0.0;0.3235294117647059;0.0;0.7426470588235294;0.0;0.0
18;7;157;0001;0.0;0.11398963730569948;0.0;0.17098445595854922;0.0;0.0
18;2;158;0001;0.0;0.2777777777777778;0.0;0.5888888888888889;0.0;0.0
18;1;159;0001;0.0;0.5735294117647058;0.0;0.9352941176470588;0.0;0.0
18;10;160;0001;0.0;0.14311270125223613;0.0;0.518783542039356;0.0;0.0
18;9;161;0001;0.0;0.9568965517241379;0.0;1.6379310344827587;0.0;0.0
18;14;162;0001;0.0;1.0176991150442478;0.0;2.0707964601769913;0.0;0.0
18;14;163;0001;0.0;0.863013698630137;0.0;2.4726027397260273;0.0;0.0
18;9;164;0001;0.0;2.051282051282051;0.0;3.0641025641025643;0.0;0.0
18;1;165;0001;0.0;0.21577726218097448;0.0;0.4176334106728538;0.0;0.0
18;2;166;0001;0.0;0.6761904761904762;0.0;1.4476190476190476;0.0;0.0
18;19;167;0001;0.0;1.375;0.0;2.1796875;0.0;0.0
18;16;168;0001;0.0;0.3706293706293706;0.0;0.7762237762237763;0.0;0.0
18;12;169;0001;0.0;1.3170731707317074;0.0;2.6341463414634148;0.0;0.0
18;1;170;0001;0.0;0.190625;0.0;0.31875;0.0;0.0
18;12;171;0001;0.0;0.625;0.0;0.0;0.7386363636363636;0.0
18;12;172;0001;0.0;0.22041763341067286;0.0;0.0;0.28306264501160094;0.0
18;12;172;0002;0.0;0.2463768115942029;0.0;0.0;0.22826086956521738;0.0
18;9;173;0001;0.0;0.5892857142857143;0.0;0.0;0.7857142857142857;0.0
18;2;174;0001;0.0;0.898876404494382;0.0;0.0;1.6404494382022472;0.0
18;10;175;0001;0.0;0.1349206349206349;0.0;0.0;0.17857142857142858;0.0
18;14;176;0001;0.0;0.10738255033557047;0.0;0.0;0.3288590604026846;0.0
18;9;177;0001;0.0;2.16;0.0;0.0;2.24;0.0
18;8;178;0001;0.0;0.9444444444444444;0.0;0.0;1.4074074074074074;0.0
18;15;179;0001;0.0;0.11989100817438691;0.0;0.0;0.10354223433242507;0.0
18;17;180;0001;0.0;0.11886304909560723;0.0;0.0;0.10852713178294573;0.0
18;17;180;0002;0.0;0.5504587155963303;0.0;0.0;0.7675840978593272;0.0
18;7;181;0001;0.0;0.5528846153846154;0.0;0.0;0.7740384615384616;0.0
18;7;182;0001;0.0;0.8235294117647058;0.0;0.0;2.2941176470588234;0.0
18;9;183;0001;0.0;2.453125;0.0;0.0;3.65625;0.0
18;2;184;0001;0.0;1.0956521739130434;0.0;0.0;2.608695652173913;0.0
18;1;185;0001;0.0;1.41;0.0;0.0;2.69;0.0
18;11;186;0001;0.0;0.774390243902439;0.0;0.0;1.0548780487804879;0.0
18;8;187;0001;0.0;0.543859649122807;0.0;0.0;1.1973684210526316;0.0
18;7;188;0001;0.0;1.5930232558139534;0.0;0.0;2.4767441860465116;0.0
18;15;189;0001;0.0;0.6090909090909091;0.0;0.0;0.85;0.0
18;11;190;0001;0.0;0.3425925925925926;0.0;0.0;0.558641975308642;0.0
18;9;191;0001;0.0;0.0;0.0;1.838235294117647;0.0;6.926470588235294
18;8;192;0001;0.0;0.0;0.0;0.8679245283018868;0.0;3.830188679245283
18;8;193;0001;0.0;0.0;0.0;1.3061224489795917;0.0;3.7346938775510203
18;14;194;0001;0.0;0.0;0.0;0.6978193146417445;0.0;0.7694704049844237
18;9;195;0001;0.0;0.0;0.0;2.9705882352941178;0.0;2.485294117647059
18;9;196;0001;0.0;0.0;0.0;6.742857142857143;0.0;4.885714285714286
18;12;197;0001;0.0;0.0;0.0;0.7018867924528301;0.0;0.4490566037735849
18;12;197;0002;0.0;0.0;0.0;0.7723785166240409;0.0;0.4961636828644501
18;12;197;0003;0.0;0.0;0.0;0.9131455399061033;0.0;0.4694835680751174
18;12;197;0004;0.0;0.0;0.0;0.6731707317073171;0.0;0.33658536585365856
18;12;197;0005;0.0;0.0;0.0;0.6733333333333333;0.0;0.4266666666666667
18;12;197;0006;0.0;0.0;0.0;1.1360201511335013;0.0;0.6322418136020151
18;12;197;0007;0.0;0.0;0.0;0.4685714285714286;0.0;0.2857142857142857
18;12;197;0008;0.0;0.7507788161993769;0.0;1.2679127725856698;0.0;0.0
18;12;197;0009;0.0;0.11643835616438356;0.0;0.2705479452054795;0.0;0.0
18;7;198;0001;0.0;0.5238095238095238;0.0;0.9444444444444444;0.0;0.0
18;8;199;0001;0.0;1.1181818181818182;0.0;1.7;0.0;0.0
18;16;200;0001;0.0;0.1419753086419753;0.0;0.30864197530864196;0.0;0.0
18;17;201;0001;0.0;0.8739130434782608;0.0;1.8565217391304347;0.0;0.0
18;14;202;0001;0.0;1.0588235294117647;0.0;4.411764705882353;0.0;0.0
18;8;203;0001;0.0;0.5757575757575758;0.0;1.5454545454545454;0.0;0.0
18;9;204;0001;0.0;0.37777777777777777;0.0;0.8962962962962963;0.0;0.0
18;13;205;0001;0.0;0.08108108108108109;0.0;0.25307125307125306;0.0;0.0
18;13;205;0002;0.0;0.08524590163934426;0.0;0.28524590163934427;0.0;0.0
18;13;205;0003;0.0;0.05040322580645161;0.0;0.2439516129032258;0.0;0.0
18;13;205;0004;0.0;0.10696095076400679;0.0;0.1460101867572156;0.0;0.0
18;13;205;0005;0.0;0.2777777777777778;0.0;0.4975845410628019;0.0;0.0
18;13;205;0006;0.0;0.0030303030303030303;0.0;0.048484848484848485;0.0;0.0
18;13;205;0007;0.0;0.1452991452991453;0.0;0.27350427350427353;0.0;0.0
18;13;205;0008;0.0;0.42045454545454547;0.0;0.6174242424242424;0.0;0.0
18;15;206;0001;0.0;0.29914529914529914;0.0;0.5327635327635327;0.0;0.0
18;15;206;0002;0.0;0.3888888888888889;0.0;0.6190476190476191;0.0;0.0
18;7;207;0001;0.0;0.22289156626506024;0.0;0.46987951807228917;0.0;0.0
18;7;207;0002;0.0;0.12383177570093458;0.0;0.2383177570093458;0.0;0.0
18;7;207;0003;0.0;0.2731006160164271;0.0;0.49075975359342916;0.0;0.0
18;7;207;0004;0.0;0.14251207729468598;0.0;0.2463768115942029;0.0;0.0
18;7;207;0005;0.0;0.11488250652741515;0.15926892950391644;0.15404699738903394;0.0;0.0
