CODDPT;CODCAN;BC-COM;BC-DIV;BC-DLF;BC-DVD;BC-DVG;BC-EXD;BC-FG;BC-FN;BC-MDM;BC-PG;BC-RDG;BC-SOC;BC-UC;BC-UD;BC-UDI;BC-UG;BC-UMP;BC-VEC;Abstentions;BlancsNuls
2;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19708567216646822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29409763565232183;0.0;0.0;0.4863638940862959;0.0224527980949141
2;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.236735510326549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2572385857878682;0.0;0.0;0.45461819272890935;0.0514077111566735
2;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24556405258159644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27150497325935924;0.0;0.4411955815464587;0.041735392612585596
2;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22660449808008776;0.0;0.0;0.0;0.0;0.0;0.2814042786615469;0.0;0.002523313219967087;0.0;0.0;0.44344487109160724;0.046023038946791
2;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27932235405229916;0.0;0.0;0.0;0.23888790508234461;0.0;0.0;0.0;0.0;0.0;0.0;0.42004604214627234;0.06174369871908388
2;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2776821572002295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22872442149550584;0.0;0.0;0.43469114553451904;0.058902275769745646
2;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20413906314123234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29688690860057454;0.0;0.0;0.44832033769127044;0.05065369056692267
2;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19042534258764904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2843922406122086;0.0;0.0;0.47054636056237764;0.05463605623776473
2;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20982081794556148;0.0;0.0;0.0;0.0;0.0;0.3361373273150048;0.0;0.0;0.0;0.0;0.3883873615100533;0.06565449322938038
2;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21953670669815586;0.0;0.0;0.0;0.0;0.0;0.13451585347469977;0.0;0.23551580322596855;0.0;0.0;0.3923420933621426;0.018089543239033213
2;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1984580689148791;0.0;0.0;0.0;0.0;0.0;0.28840404888026433;0.0;0.0;0.0;0.0;0.464519851051555;0.048618031153301516
2;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18422741273100615;0.0;0.0;0.0;0.0;0.0;0.28144250513347024;0.0;0.0;0.0;0.0;0.48389373716632444;0.05043634496919918
2;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2105683269476373;0.0;0.0;0.0;0.0;0.0;0.25005321413367393;0.0;0.0;0.0;0.0;0.4787675606641124;0.06061089825457642
2;16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2091785624843476;0.0;0.0;0.0;0.0;0.0;0.2567618332081142;0.0;0.0;0.0;0.0;0.49173553719008267;0.042324067117455545
2;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18455671014813177;0.0;0.0;0.0;0.0;0.0;0.2622706168472253;0.0;0.0;0.0;0.0;0.5109993367234137;0.042173336281229275
2;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21145020108824225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2399337591672581;0.0;0.0;0.5063165365507452;0.04229950319375444
2;19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20013452366393542;0.0;0.0;0.0;0.0;0.0;0.0;0.33190656720068484;0.0;0.0;0.0;0.431454078512902;0.03650483062247768
2;21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25705285588548665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23829156436744336;0.0;0.4581461064529578;0.046509473294112195
3;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14365988909426988;0.0;0.0;0.0;0.0;0.0;0.34595194085027725;0.0;0.0;0.0;0.0;0.45404805914972274;0.05634011090573013
3;2;0.2861273875656343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2897800776196636;0.0;0.0;0.0;0.0;0.3804124495852675;0.0436800852294346
3;3;0.0;0.0;0.0;0.2759944931526701;0.0;0.0;0.22969350047098036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4503296862546192;0.04398232012173031
3;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30591217597514103;0.0;0.17957314580096492;0.0;0.0;0.47027557445416635;0.04423910376972769
3;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.210645955673423;0.0;0.28566016290964197;0.0;0.0;0.4612616025762455;0.04243227884068952
3;6;0.0;0.0;0.0;0.33511889208257123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20250849229161222;0.0;0.0;0.4221322184478704;0.04024039717794617
3;7;0.25716747610841295;0.0;0.0;0.1614444618517938;0.0;0.0;0.0;0.13598621337928873;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4166536111546295;0.02874823750587498
3;8;0.0;0.0;0.0;0.22511765119055982;0.0;0.0;0.0;0.1183535857273302;0.0;0.0;0.2330547165835499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3997330898363419;0.023740956662218163
3;9;0.0;0.0;0.0;0.19059049447911666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2796447431589054;0.0;0.0;0.0;0.0;0.0;0.0;0.4824771963514162;0.04728756601056169
3;10;0.0;0.0;0.0;0.20218624147283637;0.0;0.0;0.21262431166269416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5455740938604422;0.039615353004027284
3;11;0.0;0.0;0.0;0.2752960172228202;0.0;0.0;0.17660118406889128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49946178686759957;0.04864101184068891
3;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2615189644247307;0.0;0.0;0.0;0.0;0.17543224404815788;0.0;0.5186928577894451;0.04435593373766634
3;13;0.0;0.0;0.0;0.2356420233463035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24645914396887159;0.0;0.0;0.0;0.0;0.0;0.0;0.47719844357976654;0.04070038910505837
3;14;0.0;0.0;0.0;0.26077240030728405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19163349395907536;0.0;0.0;0.0;0.0;0.0;0.0;0.5042251553879461;0.04336895034569453
3;15;0.0;0.0;0.0;0.32224241576960716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16545505382357054;0.0;0.0;0.46798546064588287;0.044317069760939465
3;17;0.0;0.0;0.0;0.3149179475755551;0.0;0.0;0.0;0.12779386648845326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5113982327170119;0.04588995321897973
3;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11740700047088369;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28001883534766914;0.0;0.5457541987129179;0.05681996546852927
3;19;0.0;0.0;0.0;0.17555103954978896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3061591370955135;0.0;0.0;0.0;0.0;0.0;0.0;0.46732843520400186;0.05096138815069564
4;1;0.0;0.0;0.0;0.2917166866746699;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21248499399759904;0.0;0.0;0.0;0.0;0.0;0.0;0.45813325330132054;0.037665066026410565
4;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31656355783821644;0.0;0.0;0.0;0.0;0.3099101202287849;0.0;0.3297537060814754;0.04377261585152329
4;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13008905852417302;0.0;0.0;0.0;0.27046225614927905;0.0;0.0;0.0;0.0;0.17164970313825276;0.0;0.4036259541984733;0.024173027989821884
4;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2568920756583014;0.0;0.0;0.0;0.0;0.23006552107800718;0.0;0.45444430708369393;0.058598096179997526
4;5;0.0;0.0;0.0;0.0;0.30138541903247784;0.0;0.0;0.21723824665001135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42334771746536454;0.05802861685214626
4;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2756532066508314;0.0;0.26365795724465557;0.0;0.0;0.0;0.0;0.3997624703087886;0.06092636579572447
4;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1448904703658401;0.0;0.0;0.0;0.0;0.0;0.28555543200266875;0.0;0.0;0.0;0.0;0.5073946402757701;0.062159457355721114
4;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16769309725429818;0.0;0.0;0.0;0.3071593533487298;0.0;0.0;0.0;0.0;0.0;0.0;0.4762637926610213;0.04888375673595073
4;9;0.0;0.0;0.0;0.0;0.0;0.0;0.20654849827671098;0.0;0.0;0.0;0.0;0.0;0.0;0.26354012801575577;0.0;0.0;0.0;0.0;0.49199901526341705;0.0379123584441162
4;10;0.0;0.0;0.0;0.28596187175043325;0.0;0.0;0.0;0.20154959730859415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4667142420226323;0.0457742889183403
4;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26777905638665134;0.0;0.22876869965477561;0.0;0.0;0.0;0.0;0.44395857307249714;0.05949367088607595
4;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2116636292632127;0.0;0.0;0.0;0.32934131736526945;0.0;0.0;0.0;0.0;0.0;0.0;0.395600104139547;0.06339494923197084
4;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2043318348998774;0.0;0.0;0.0;0.3479090042228579;0.0;0.0;0.0;0.0;0.0;0.0;0.37842255823457294;0.06933660264269173
4;14;0.0;0.0;0.0;0.0;0.0;0.12562396006655574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3254991680532446;0.0;0.4726497504159734;0.07622712146422629
4;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24579360628154795;0.0;0.0;0.0;0.31141334828939987;0.0;0.0;0.0;0.0;0.0;0.0;0.38656758272574315;0.05622546270330903
5;1;0.0;0.0;0.0;0.24356144223693893;0.2306843267108168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47645327446651947;0.049300956585724795
5;2;0.0;0.0;0.0;0.0;0.2470713525026624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28314696485623003;0.0;0.42705005324813633;0.042731629392971246
5;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24330963154492566;0.0;0.24460245636716224;0.0;0.0;0.4581771170006464;0.05391079508726568
5;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2973073582330314;0.0;0.3181536170740787;0.0;0.0;0.34532820449187246;0.039210820201017495
5;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19012713320352767;0.0;0.26652158973771617;0.0;0.0;0.0;0.0;0.49490321841713436;0.048448058641621806
5;6;0.0;0.0;0.0;0.20236296194532216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1970050831158126;0.0;0.0;0.5507624673718917;0.049869487566973486
5;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21669126526231047;0.0;0.0;0.0;0.0;0.22755937206494029;0.0;0.5015430028176573;0.05420635985509191
5;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24030902683654107;0.0;0.21943616156139875;0.0;0.0;0.49024125779343997;0.05001355380862022
5;9;0.0;0.0;0.0;0.24317768344451182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21422073984232867;0.0;0.0;0.49029714978775013;0.05230442692540934
5;11;0.0;0.0;0.0;0.0;0.3054364602984051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.273366489452924;0.0;0.0;0.0;0.0;0.35825758874978564;0.06293946149888527
5;14;0.0;0.3180056832859726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2875226039783002;0.0;0.0;0.0;0.0;0.3523637303022475;0.04210798243347972
6;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17679515376008026;0.0;0.0;0.0;0.0;0.0;0.26021530269707144;0.0;0.0;0.0;0.0;0.5349384573831848;0.028051086159663542
