Code du département,Code du canton,Inscrits,Exprimés,% Abs/Ins,%BLCNUL/VOT,% Exp/Vot,BC-COM,BC-DIV,BC-DLF,BC-DVD,BC-DVG,BC-EXD,BC-EXG,BC-FG,BC-FN,BC-MDM,BC-PG,BC-RDG,BC-SOC,BC-UC,BC-UD,BC-UDI,BC-UG,BC-UMP,BC-VEC
3,9,12498,6238,47.89,0.042223245816060184,95.78,0.0,0.0,0.0,0.2646681628727156,0.0,0.0,0.0,0.1306508496312921,0.20952228278294324,0.0,0.0,0.0,0.39515870471304904,0.0,0.0,0.0,0.0,0.0,0.0
3,10,12167,5338,53.97,0.04695590073201214,95.3,0.0,0.0,0.0,0.3675533907830648,0.0,0.0,0.0,0.26339452978643685,0.21524915698763583,0.0,0.0,0.0,0.1538029224428625,0.0,0.0,0.0,0.0,0.0,0.0
3,11,14864,7166,48.82,0.058096740273396424,94.19,0.0,0.1755512140664248,0.0,0.4312029025955903,0.0,0.0,0.0,0.2119732068099358,0.18127267652804913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,12,11047,5067,51.33,0.05765296633810675,94.23,0.1286757450167752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20130254588513913,0.0,0.0,0.0,0.3935267416617328,0.0,0.0,0.0,0.0,0.2764949674363529,0.0
3,13,12850,6384,47.7,0.05014134801368844,94.99,0.0,0.0,0.0,0.3441416040100251,0.0,0.0,0.0,0.09053884711779449,0.19924812030075187,0.0,0.0,0.0,0.36607142857142855,0.0,0.0,0.0,0.0,0.0,0.0
3,14,14316,6791,49.57,0.059418282548476455,94.06,0.0,0.0,0.0,0.3939036960683257,0.0,0.0,0.0,0.11264909438963334,0.22397290531585923,0.0,0.0,0.0,0.26947430422618174,0.0,0.0,0.0,0.0,0.0,0.0
3,15,14307,7494,45.1,0.04595798854232973,95.4,0.0,0.0,0.0,0.4962636776087537,0.0,0.0,0.0,0.0,0.23445423005070723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2692820923405391,0.0,0.0
3,16,11775,6972,37.74,0.048970126858545904,95.1,0.5470453241537578,0.0,0.0,0.3016351118760757,0.0,0.0,0.0,0.0,0.15131956397016638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,17,13467,6427,50.03,0.04488036855401992,95.51,0.0,0.0,0.0,0.49369845962346354,0.2382137855920336,0.0,0.0,0.0,0.26808775478450286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,18,12741,5625,53.01,0.06046433940203775,93.95,0.0,0.0,0.0,0.0,0.1464888888888889,0.0,0.0,0.0,0.2590222222222222,0.0,0.0,0.0,0.16355555555555557,0.0,0.0,0.0,0.0,0.43093333333333333,0.0
3,19,12794,6751,44.81,0.04390312986829061,95.61,0.0,0.0,0.0,0.21685676196119094,0.0,0.0,0.0,0.18026958969041623,0.19300844319360094,0.0,0.0,0.0,0.40986520515479186,0.0,0.0,0.0,0.0,0.0,0.0
4,1,6664,3157,47.66,0.09489678899082568,90.51,0.0,0.0,0.0,0.433006018371872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41083306936965475,0.0,0.15616091225847323,0.0,0.0,0.0,0.0
4,2,8568,5163,36.59,0.04969630038652678,95.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20588804958357543,0.0,0.0,0.0,0.4261088514429595,0.0,0.0,0.0,0.0,0.36800309897346506,0.0
4,3,9433,5069,44.11,0.038505311077389984,96.15,0.0,0.061353324127046756,0.0,0.0,0.0,0.0,0.0,0.07575458670349182,0.25290984415072004,0.0,0.0,0.0,0.3620043401065299,0.0,0.0,0.0,0.0,0.24797790491221147,0.0
